,Date_heure,nb_ae,nb_ae_rep,nb_ae_tr90,dmr,dmt,TR90,Year,Mois,Semaine,Year_Sem,Date,jsem,creneau,BTS,cs_ae_tr,cs_ae_rep,cs_tr90
451,2021-09-23 09:30:00,48,47,34,60,372,72,2021,9,38,2021_38,2021-09-23,Jeudi,09:30,True,156,183,85.2
452,2021-09-23 10:00:00,56,56,56,20,343,100,2021,9,38,2021_38,2021-09-23,Jeudi,10:00,True,212,239,88.7
453,2021-09-23 10:30:00,51,50,50,21,337,100,2021,9,38,2021_38,2021-09-23,Jeudi,10:30,True,262,289,90.7
454,2021-09-23 11:00:00,50,50,50,18,319,100,2021,9,38,2021_38,2021-09-23,Jeudi,11:00,True,312,339,92.0
455,2021-09-23 11:30:00,58,55,55,17,288,100,2021,9,38,2021_38,2021-09-23,Jeudi,11:30,True,367,394,93.1
456,2021-09-23 12:00:00,39,36,36,16,414,100,2021,9,38,2021_38,2021-09-23,Jeudi,12:00,True,403,430,93.7
457,2021-09-23 12:30:00,37,37,37,17,365,100,2021,9,38,2021_38,2021-09-23,Jeudi,12:30,True,440,467,94.2
458,2021-09-23 13:00:00,37,37,37,17,301,100,2021,9,38,2021_38,2021-09-23,Jeudi,13:00,True,477,504,94.6
459,2021-09-23 13:30:00,33,33,29,40,314,87,2021,9,38,2021_38,2021-09-23,Jeudi,13:30,True,506,537,94.2
460,2021-09-23 14:00:00,36,35,35,18,286,100,2021,9,38,2021_38,2021-09-23,Jeudi,14:00,True,541,572,94.6
461,2021-09-23 14:30:00,57,57,52,32,376,91,2021,9,38,2021_38,2021-09-23,Jeudi,14:30,True,593,629,94.3
462,2021-09-23 15:00:00,49,49,49,24,402,100,2021,9,38,2021_38,2021-09-23,Jeudi,15:00,True,642,678,94.7
463,2021-09-23 15:30:00,54,54,54,22,350,100,2021,9,38,2021_38,2021-09-23,Jeudi,15:30,True,696,732,95.1
464,2021-09-23 16:00:00,62,62,61,32,356,98,2021,9,38,2021_38,2021-09-23,Jeudi,16:00,True,757,794,95.3
465,2021-09-23 16:30:00,50,50,50,23,377,100,2021,9,38,2021_38,2021-09-23,Jeudi,16:30,True,807,844,95.6
466,2021-09-23 17:00:00,50,50,23,143,331,46,2021,9,38,2021_38,2021-09-23,Jeudi,17:00,True,830,894,92.8
467,2021-09-23 17:30:00,53,53,31,91,341,58,2021,9,38,2021_38,2021-09-23,Jeudi,17:30,True,861,947,90.9
468,2021-09-23 18:00:00,43,43,10,154,334,23,2021,9,38,2021_38,2021-09-23,Jeudi,18:00,True,871,990,88.0
469,2021-09-23 18:30:00,15,14,14,26,336,100,2021,9,38,2021_38,2021-09-23,Jeudi,18:30,True,885,1004,88.1
470,2021-09-24 08:00:00,40,39,39,17,364,100,2021,9,38,2021_38,2021-09-24,Vendredi,08:00,True,39,39,100.0
471,2021-09-24 08:30:00,50,50,31,71,380,62,2021,9,38,2021_38,2021-09-24,Vendredi,08:30,True,70,89,78.7
472,2021-09-24 09:00:00,26,26,26,18,417,100,2021,9,38,2021_38,2021-09-24,Vendredi,09:00,True,96,115,83.5
473,2021-09-24 09:30:00,34,34,33,24,275,97,2021,9,38,2021_38,2021-09-24,Vendredi,09:30,True,129,149,86.6
474,2021-09-24 10:00:00,30,30,29,25,342,96,2021,9,38,2021_38,2021-09-24,Vendredi,10:00,True,158,179,88.3
475,2021-09-24 10:30:00,47,47,46,23,333,97,2021,9,38,2021_38,2021-09-24,Vendredi,10:30,True,204,226,90.3
476,2021-09-24 11:00:00,37,37,37,19,437,100,2021,9,38,2021_38,2021-09-24,Vendredi,11:00,True,241,263,91.6
477,2021-09-24 11:30:00,39,39,39,18,334,100,2021,9,38,2021_38,2021-09-24,Vendredi,11:30,True,280,302,92.7
478,2021-09-24 12:00:00,32,32,30,35,325,93,2021,9,38,2021_38,2021-09-24,Vendredi,12:00,True,310,334,92.8
479,2021-09-24 12:30:00,33,33,33,23,359,100,2021,9,38,2021_38,2021-09-24,Vendredi,12:30,True,343,367,93.5
480,2021-09-24 13:00:00,31,31,28,32,352,90,2021,9,38,2021_38,2021-09-24,Vendredi,13:00,True,371,398,93.2
481,2021-09-24 13:30:00,29,29,29,16,327,100,2021,9,38,2021_38,2021-09-24,Vendredi,13:30,True,400,427,93.7
482,2021-09-24 14:00:00,21,21,21,17,371,100,2021,9,38,2021_38,2021-09-24,Vendredi,14:00,True,421,448,94.0
483,2021-09-24 14:30:00,38,38,30,46,415,78,2021,9,38,2021_38,2021-09-24,Vendredi,14:30,True,451,486,92.8
484,2021-09-24 15:00:00,28,27,26,31,355,96,2021,9,38,2021_38,2021-09-24,Vendredi,15:00,True,477,513,93.0
485,2021-09-24 15:30:00,31,31,31,21,326,100,2021,9,38,2021_38,2021-09-24,Vendredi,15:30,True,508,544,93.4
486,2021-09-24 16:00:00,37,37,36,22,404,97,2021,9,38,2021_38,2021-09-24,Vendredi,16:00,True,544,581,93.6
487,2021-09-24 16:30:00,32,31,16,82,367,51,2021,9,38,2021_38,2021-09-24,Vendredi,16:30,True,560,612,91.5
488,2021-09-24 17:00:00,37,37,31,40,241,83,2021,9,38,2021_38,2021-09-24,Vendredi,17:00,True,591,649,91.1
489,2021-09-24 17:30:00,43,43,34,47,231,79,2021,9,38,2021_38,2021-09-24,Vendredi,17:30,True,625,692,90.3
490,2021-09-24 18:00:00,18,18,15,39,290,83,2021,9,38,2021_38,2021-09-24,Vendredi,18:00,True,640,710,90.1
491,2021-09-24 18:30:00,16,16,16,17,364,100,2021,9,38,2021_38,2021-09-24,Vendredi,18:30,True,656,726,90.4
492,2021-09-24 19:00:00,13,13,5,106,283,38,2021,9,38,2021_38,2021-09-24,Vendredi,19:00,True,661,739,89.4
493,2021-09-24 19:30:00,8,8,7,57,330,87,2021,9,38,2021_38,2021-09-24,Vendredi,19:30,True,668,747,89.4
494,2021-09-25 08:00:00,33,33,33,15,302,100,2021,9,38,2021_38,2021-09-25,Samedi,08:00,True,33,33,100.0
495,2021-09-25 08:30:00,17,17,17,16,369,100,2021,9,38,2021_38,2021-09-25,Samedi,08:30,True,50,50,100.0
496,2021-09-25 09:00:00,14,14,14,16,252,100,2021,9,38,2021_38,2021-09-25,Samedi,09:00,True,64,64,100.0
497,2021-09-25 09:30:00,26,26,24,28,353,92,2021,9,38,2021_38,2021-09-25,Samedi,09:30,True,88,90,97.8
498,2021-09-25 10:00:00,22,22,21,25,297,95,2021,9,38,2021_38,2021-09-25,Samedi,10:00,True,109,112,97.3
499,2021-09-25 10:30:00,23,23,23,18,339,100,2021,9,38,2021_38,2021-09-25,Samedi,10:30,True,132,135,97.8
500,2021-09-25 11:00:00,24,24,24,17,328,100,2021,9,38,2021_38,2021-09-25,Samedi,11:00,True,156,159,98.1
501,2021-09-25 11:30:00,15,15,15,17,297,100,2021,9,38,2021_38,2021-09-25,Samedi,11:30,True,171,174,98.3
502,2021-09-25 12:00:00,29,29,29,24,362,100,2021,9,38,2021_38,2021-09-25,Samedi,12:00,True,200,203,98.5
503,2021-09-25 12:30:00,19,19,15,44,309,78,2021,9,38,2021_38,2021-09-25,Samedi,12:30,True,215,222,96.8
504,2021-09-25 13:00:00,13,13,12,28,321,92,2021,9,38,2021_38,2021-09-25,Samedi,13:00,True,227,235,96.6
505,2021-09-25 13:30:00,14,14,14,16,273,100,2021,9,38,2021_38,2021-09-25,Samedi,13:30,True,241,249,96.8
506,2021-09-25 14:00:00,19,19,19,16,367,100,2021,9,38,2021_38,2021-09-25,Samedi,14:00,True,260,268,97.0
507,2021-09-25 14:30:00,19,19,19,17,320,100,2021,9,38,2021_38,2021-09-25,Samedi,14:30,True,279,287,97.2
508,2021-09-25 15:00:00,17,17,17,17,275,100,2021,9,38,2021_38,2021-09-25,Samedi,15:00,True,296,304,97.4
509,2021-09-25 15:30:00,19,19,19,21,336,100,2021,9,38,2021_38,2021-09-25,Samedi,15:30,True,315,323,97.5
510,2021-09-25 16:00:00,18,18,16,35,359,88,2021,9,38,2021_38,2021-09-25,Samedi,16:00,True,331,341,97.1
511,2021-09-25 16:30:00,19,19,19,16,406,100,2021,9,38,2021_38,2021-09-25,Samedi,16:30,True,350,360,97.2
512,2021-09-25 17:00:00,17,17,17,16,372,100,2021,9,38,2021_38,2021-09-25,Samedi,17:00,True,367,377,97.3
513,2021-09-25 17:30:00,13,13,13,20,250,100,2021,9,38,2021_38,2021-09-25,Samedi,17:30,True,380,390,97.4
514,2021-09-25 18:00:00,7,7,4,143,431,57,2021,9,38,2021_38,2021-09-25,Samedi,18:00,True,384,397,96.7
515,2021-09-25 18:30:00,12,12,7,92,316,58,2021,9,38,2021_38,2021-09-25,Samedi,18:30,True,391,409,95.6
516,2021-09-25 19:00:00,1,1,1,16,391,100,2021,9,38,2021_38,2021-09-25,Samedi,19:00,True,392,410,95.6
517,2021-09-25 19:30:00,1,1,1,17,208,100,2021,9,38,2021_38,2021-09-25,Samedi,19:30,True,393,411,95.6
518,2021-09-27 08:00:00,16,16,16,17,267,100,2021,9,39,2021_39,2021-09-27,Lundi,08:00,True,16,16,100.0
519,2021-09-27 08:30:00,15,14,14,16,225,100,2021,9,39,2021_39,2021-09-27,Lundi,08:30,True,30,30,100.0
520,2021-09-27 09:00:00,29,29,29,19,209,100,2021,9,39,2021_39,2021-09-27,Lundi,09:00,True,59,59,100.0
521,2021-09-27 09:30:00,20,20,20,21,328,100,2021,9,39,2021_39,2021-09-27,Lundi,09:30,True,79,79,100.0
522,2021-09-27 10:00:00,25,25,25,23,285,100,2021,9,39,2021_39,2021-09-27,Lundi,10:00,True,104,104,100.0
523,2021-09-27 10:30:00,25,24,23,30,472,95,2021,9,39,2021_39,2021-09-27,Lundi,10:30,True,127,128,99.2
524,2021-09-27 11:00:00,20,19,19,21,353,100,2021,9,39,2021_39,2021-09-27,Lundi,11:00,True,146,147,99.3
525,2021-09-27 11:30:00,14,14,14,21,358,100,2021,9,39,2021_39,2021-09-27,Lundi,11:30,True,160,161,99.4
526,2021-09-27 12:00:00,13,13,11,32,323,84,2021,9,39,2021_39,2021-09-27,Lundi,12:00,True,171,174,98.3
527,2021-09-27 12:30:00,21,21,20,26,299,95,2021,9,39,2021_39,2021-09-27,Lundi,12:30,True,191,195,97.9
528,2021-09-27 13:00:00,21,21,21,17,343,100,2021,9,39,2021_39,2021-09-27,Lundi,13:00,True,212,216,98.1
529,2021-09-27 13:30:00,18,18,18,18,227,100,2021,9,39,2021_39,2021-09-27,Lundi,13:30,True,230,234,98.3
530,2021-09-27 14:00:00,18,18,18,18,442,100,2021,9,39,2021_39,2021-09-27,Lundi,14:00,True,248,252,98.4
531,2021-09-27 14:30:00,21,21,21,20,386,100,2021,9,39,2021_39,2021-09-27,Lundi,14:30,True,269,273,98.5
532,2021-09-27 15:00:00,14,14,14,18,328,100,2021,9,39,2021_39,2021-09-27,Lundi,15:00,True,283,287,98.6
533,2021-09-27 15:30:00,15,15,15,19,366,100,2021,9,39,2021_39,2021-09-27,Lundi,15:30,True,298,302,98.7
534,2021-09-27 16:00:00,25,20,20,23,384,100,2021,9,39,2021_39,2021-09-27,Lundi,16:00,True,318,322,98.8
535,2021-09-27 16:30:00,27,27,27,20,244,100,2021,9,39,2021_39,2021-09-27,Lundi,16:30,True,345,349,98.9
536,2021-09-27 17:00:00,17,17,16,30,289,94,2021,9,39,2021_39,2021-09-27,Lundi,17:00,True,361,366,98.6
537,2021-09-27 17:30:00,24,23,23,19,300,100,2021,9,39,2021_39,2021-09-27,Lundi,17:30,True,384,389,98.7
538,2021-09-27 18:00:00,8,8,8,23,287,100,2021,9,39,2021_39,2021-09-27,Lundi,18:00,True,392,397,98.7
539,2021-09-27 18:30:00,7,7,7,21,402,100,2021,9,39,2021_39,2021-09-27,Lundi,18:30,True,399,404,98.8
540,2021-09-27 19:00:00,5,5,5,46,572,100,2021,9,39,2021_39,2021-09-27,Lundi,19:00,True,404,409,98.8
541,2021-09-27 19:30:00,1,1,1,16,227,100,2021,9,39,2021_39,2021-09-27,Lundi,19:30,True,405,410,98.8
542,2021-09-28 08:00:00,27,27,27,17,289,100,2021,9,39,2021_39,2021-09-28,Mardi,08:00,True,27,27,100.0
543,2021-09-28 08:30:00,50,50,50,29,329,100,2021,9,39,2021_39,2021-09-28,Mardi,08:30,True,77,77,100.0
544,2021-09-28 09:00:00,40,40,37,44,310,92,2021,9,39,2021_39,2021-09-28,Mardi,09:00,True,114,117,97.4
545,2021-09-28 09:30:00,35,35,35,17,307,100,2021,9,39,2021_39,2021-09-28,Mardi,09:30,True,149,152,98.0
546,2021-09-28 10:00:00,53,52,43,44,287,82,2021,9,39,2021_39,2021-09-28,Mardi,10:00,True,192,204,94.1
547,2021-09-28 10:30:00,56,56,33,76,358,58,2021,9,39,2021_39,2021-09-28,Mardi,10:30,True,225,260,86.5
548,2021-09-28 11:00:00,39,39,37,34,413,94,2021,9,39,2021_39,2021-09-28,Mardi,11:00,True,262,299,87.6
549,2021-09-28 11:30:00,39,38,36,42,314,94,2021,9,39,2021_39,2021-09-28,Mardi,11:30,True,298,337,88.4
550,2021-09-28 12:00:00,22,22,21,32,295,95,2021,9,39,2021_39,2021-09-28,Mardi,12:00,True,319,359,88.9
551,2021-09-28 12:30:00,28,28,28,27,386,100,2021,9,39,2021_39,2021-09-28,Mardi,12:30,True,347,387,89.7
552,2021-09-28 13:00:00,19,19,18,21,340,94,2021,9,39,2021_39,2021-09-28,Mardi,13:00,True,365,406,89.9
553,2021-09-28 13:30:00,25,25,24,28,362,96,2021,9,39,2021_39,2021-09-28,Mardi,13:30,True,389,431,90.3
554,2021-09-28 14:00:00,43,43,42,26,272,97,2021,9,39,2021_39,2021-09-28,Mardi,14:00,True,431,474,90.9
555,2021-09-28 14:30:00,29,29,24,41,349,82,2021,9,39,2021_39,2021-09-28,Mardi,14:30,True,455,503,90.5
556,2021-09-28 15:00:00,30,30,26,35,316,86,2021,9,39,2021_39,2021-09-28,Mardi,15:00,True,481,533,90.2
557,2021-09-28 15:30:00,25,25,25,17,469,100,2021,9,39,2021_39,2021-09-28,Mardi,15:30,True,506,558,90.7
558,2021-09-28 16:00:00,36,36,26,59,303,72,2021,9,39,2021_39,2021-09-28,Mardi,16:00,True,532,594,89.6
559,2021-09-28 16:30:00,37,37,27,60,304,73,2021,9,39,2021_39,2021-09-28,Mardi,16:30,True,559,631,88.6
560,2021-09-28 17:00:00,32,32,30,26,419,93,2021,9,39,2021_39,2021-09-28,Mardi,17:00,True,589,663,88.8
561,2021-09-28 17:30:00,32,32,26,64,282,81,2021,9,39,2021_39,2021-09-28,Mardi,17:30,True,615,695,88.5
562,2021-09-28 18:00:00,26,26,15,100,477,57,2021,9,39,2021_39,2021-09-28,Mardi,18:00,True,630,721,87.4
563,2021-09-28 18:30:00,17,17,14,39,350,82,2021,9,39,2021_39,2021-09-28,Mardi,18:30,True,644,738,87.3
564,2021-09-28 19:00:00,6,6,4,104,304,66,2021,9,39,2021_39,2021-09-28,Mardi,19:00,True,648,744,87.1
565,2021-09-28 19:30:00,4,4,4,32,424,100,2021,9,39,2021_39,2021-09-28,Mardi,19:30,True,652,748,87.2
566,2021-09-29 08:00:00,46,46,46,16,344,100,2021,9,39,2021_39,2021-09-29,Mercredi,08:00,True,46,46,100.0
567,2021-09-29 08:30:00,72,71,67,27,352,94,2021,9,39,2021_39,2021-09-29,Mercredi,08:30,True,113,117,96.6
568,2021-09-29 09:00:00,66,64,56,38,397,87,2021,9,39,2021_39,2021-09-29,Mercredi,09:00,True,169,181,93.4
569,2021-09-29 09:30:00,55,55,55,31,366,100,2021,9,39,2021_39,2021-09-29,Mercredi,09:30,True,224,236,94.9
570,2021-09-29 10:00:00,60,58,50,38,348,86,2021,9,39,2021_39,2021-09-29,Mercredi,10:00,True,274,294,93.2
571,2021-09-29 10:30:00,62,60,56,32,382,93,2021,9,39,2021_39,2021-09-29,Mercredi,10:30,True,330,354,93.2
572,2021-09-29 11:00:00,51,51,41,66,458,80,2021,9,39,2021_39,2021-09-29,Mercredi,11:00,True,371,405,91.6
573,2021-09-29 11:30:00,53,53,51,34,367,96,2021,9,39,2021_39,2021-09-29,Mercredi,11:30,True,422,458,92.1
574,2021-09-29 12:00:00,53,53,18,126,382,34,2021,9,39,2021_39,2021-09-29,Mercredi,12:00,True,440,511,86.1
575,2021-09-29 12:30:00,47,46,37,62,461,80,2021,9,39,2021_39,2021-09-29,Mercredi,12:30,True,477,557,85.6
576,2021-09-29 13:00:00,49,48,44,38,307,91,2021,9,39,2021_39,2021-09-29,Mercredi,13:00,True,521,605,86.1
577,2021-09-29 13:30:00,30,30,22,48,371,73,2021,9,39,2021_39,2021-09-29,Mercredi,13:30,True,543,635,85.5
578,2021-09-29 14:00:00,51,50,37,57,379,74,2021,9,39,2021_39,2021-09-29,Mercredi,14:00,True,580,685,84.7
579,2021-09-29 14:30:00,41,40,30,70,377,75,2021,9,39,2021_39,2021-09-29,Mercredi,14:30,True,610,725,84.1
580,2021-09-29 15:00:00,48,48,47,24,298,97,2021,9,39,2021_39,2021-09-29,Mercredi,15:00,True,657,773,85.0
581,2021-09-29 15:30:00,54,54,50,41,344,92,2021,9,39,2021_39,2021-09-29,Mercredi,15:30,True,707,827,85.5
582,2021-09-29 16:00:00,43,43,43,17,375,100,2021,9,39,2021_39,2021-09-29,Mercredi,16:00,True,750,870,86.2
583,2021-09-29 16:30:00,52,51,46,36,365,90,2021,9,39,2021_39,2021-09-29,Mercredi,16:30,True,796,921,86.4
584,2021-09-29 17:00:00,55,55,32,80,390,58,2021,9,39,2021_39,2021-09-29,Mercredi,17:00,True,828,976,84.8
585,2021-09-29 17:30:00,47,47,38,56,359,80,2021,9,39,2021_39,2021-09-29,Mercredi,17:30,True,866,1023,84.7
586,2021-09-29 18:00:00,34,33,17,96,333,51,2021,9,39,2021_39,2021-09-29,Mercredi,18:00,True,883,1056,83.6
587,2021-09-29 18:30:00,19,19,17,32,389,89,2021,9,39,2021_39,2021-09-29,Mercredi,18:30,True,900,1075,83.7
588,2021-09-29 19:00:00,6,6,2,276,487,33,2021,9,39,2021_39,2021-09-29,Mercredi,19:00,True,902,1081,83.4
589,2021-09-29 19:30:00,3,3,3,16,481,100,2021,9,39,2021_39,2021-09-29,Mercredi,19:30,True,905,1084,83.5
590,2021-09-30 08:00:00,42,42,42,17,339,100,2021,9,39,2021_39,2021-09-30,Jeudi,08:00,True,42,42,100.0
591,2021-09-30 08:30:00,56,56,55,21,314,98,2021,9,39,2021_39,2021-09-30,Jeudi,08:30,True,97,98,99.0
592,2021-09-30 09:00:00,50,50,49,25,360,98,2021,9,39,2021_39,2021-09-30,Jeudi,09:00,True,146,148,98.6
593,2021-09-30 09:30:00,59,59,54,48,401,91,2021,9,39,2021_39,2021-09-30,Jeudi,09:30,True,200,207,96.6
594,2021-09-30 10:00:00,60,60,57,33,359,95,2021,9,39,2021_39,2021-09-30,Jeudi,10:00,True,257,267,96.3
595,2021-09-30 10:30:00,58,58,56,33,356,96,2021,9,39,2021_39,2021-09-30,Jeudi,10:30,True,313,325,96.3
596,2021-09-30 11:00:00,55,54,54,20,343,100,2021,9,39,2021_39,2021-09-30,Jeudi,11:00,True,367,379,96.8
597,2021-09-30 11:30:00,47,46,46,19,494,100,2021,9,39,2021_39,2021-09-30,Jeudi,11:30,True,413,425,97.2
598,2021-09-30 12:00:00,41,40,40,17,348,100,2021,9,39,2021_39,2021-09-30,Jeudi,12:00,True,453,465,97.4
599,2021-09-30 12:30:00,60,58,47,53,331,81,2021,9,39,2021_39,2021-09-30,Jeudi,12:30,True,500,523,95.6
600,2021-09-30 13:00:00,37,37,21,95,367,56,2021,9,39,2021_39,2021-09-30,Jeudi,13:00,True,521,560,93.0
601,2021-09-30 13:30:00,30,30,29,31,457,96,2021,9,39,2021_39,2021-09-30,Jeudi,13:30,True,550,590,93.2
602,2021-09-30 14:00:00,48,48,47,30,311,97,2021,9,39,2021_39,2021-09-30,Jeudi,14:00,True,597,638,93.6
603,2021-09-30 14:30:00,37,37,37,18,350,100,2021,9,39,2021_39,2021-09-30,Jeudi,14:30,True,634,675,93.9
604,2021-09-30 15:00:00,55,54,54,16,347,100,2021,9,39,2021_39,2021-09-30,Jeudi,15:00,True,688,729,94.4
605,2021-09-30 15:30:00,56,56,55,24,357,98,2021,9,39,2021_39,2021-09-30,Jeudi,15:30,True,743,785,94.6
606,2021-09-30 16:00:00,47,45,44,28,352,97,2021,9,39,2021_39,2021-09-30,Jeudi,16:00,True,787,830,94.8
607,2021-09-30 16:30:00,53,53,53,21,375,100,2021,9,39,2021_39,2021-09-30,Jeudi,16:30,True,840,883,95.1
608,2021-09-30 17:00:00,51,50,48,29,307,96,2021,9,39,2021_39,2021-09-30,Jeudi,17:00,True,888,933,95.2
609,2021-09-30 17:30:00,58,57,44,54,287,77,2021,9,39,2021_39,2021-09-30,Jeudi,17:30,True,932,990,94.1
610,2021-09-30 18:00:00,30,30,14,93,397,46,2021,9,39,2021_39,2021-09-30,Jeudi,18:00,True,946,1020,92.7
611,2021-09-30 18:30:00,15,15,11,57,391,73,2021,9,39,2021_39,2021-09-30,Jeudi,18:30,True,957,1035,92.5
612,2021-09-30 19:00:00,9,9,9,35,555,100,2021,9,39,2021_39,2021-09-30,Jeudi,19:00,True,966,1044,92.5
613,2021-09-30 19:30:00,5,5,2,74,585,40,2021,9,39,2021_39,2021-09-30,Jeudi,19:30,True,968,1049,92.3
614,2021-10-01 08:00:00,26,26,26,19,302,100,2021,10,39,2021_39,2021-10-01,Vendredi,08:00,True,26,26,100.0
615,2021-10-01 08:30:00,37,37,37,24,354,100,2021,10,39,2021_39,2021-10-01,Vendredi,08:30,True,63,63,100.0
616,2021-10-01 09:00:00,30,30,20,79,418,66,2021,10,39,2021_39,2021-10-01,Vendredi,09:00,True,83,93,89.2
617,2021-10-01 09:30:00,31,29,24,53,427,82,2021,10,39,2021_39,2021-10-01,Vendredi,09:30,True,107,122,87.7
618,2021-10-01 10:00:00,42,41,36,42,299,87,2021,10,39,2021_39,2021-10-01,Vendredi,10:00,True,143,163,87.7
619,2021-10-01 10:30:00,25,25,25,19,350,100,2021,10,39,2021_39,2021-10-01,Vendredi,10:30,True,168,188,89.4
620,2021-10-01 11:00:00,39,38,38,17,274,100,2021,10,39,2021_39,2021-10-01,Vendredi,11:00,True,206,226,91.2
621,2021-10-01 11:30:00,29,29,29,20,303,100,2021,10,39,2021_39,2021-10-01,Vendredi,11:30,True,235,255,92.2
622,2021-10-01 12:00:00,25,25,25,19,302,100,2021,10,39,2021_39,2021-10-01,Vendredi,12:00,True,260,280,92.9
623,2021-10-01 12:30:00,23,23,22,30,397,95,2021,10,39,2021_39,2021-10-01,Vendredi,12:30,True,282,303,93.1
624,2021-10-01 13:00:00,30,30,30,16,297,100,2021,10,39,2021_39,2021-10-01,Vendredi,13:00,True,312,333,93.7
625,2021-10-01 13:30:00,25,25,25,16,359,100,2021,10,39,2021_39,2021-10-01,Vendredi,13:30,True,337,358,94.1
626,2021-10-01 14:00:00,24,24,24,16,283,100,2021,10,39,2021_39,2021-10-01,Vendredi,14:00,True,361,382,94.5
627,2021-10-01 14:30:00,26,26,26,18,315,100,2021,10,39,2021_39,2021-10-01,Vendredi,14:30,True,387,408,94.9
